Unit,Unit Scholar,Unit Scholar ID,Collab Institution,Collab Scholar,Collab Scholar ID,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Nuclear Science and Engineering, Department of","HARTWIG, ZACHARY SETH",827689,Massachusetts Institute of Technology,"WHYTE, DENNIS G",171842,8,0,0,0,0,1,0
"Nuclear Science and Engineering, Department of","HARTWIG, ZACHARY SETH",827689,University of Minnesota - Duluth,"ANDERSON, DAVID T",177872,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","HARTWIG, ZACHARY SETH",827689,University of Wisconsin - Madison,"FOREST, CARY B",142442,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","HUTCHINSON, IAN HORNER",49337,"University of Texas at Dallas, The","VASKO, IVAN",847701,2,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","JASANOFF, ALAN PRADIP",61378,Arizona State University,"BARTELLE, BENJAMIN",1079197,1,0,0,0,0,1,0
"Nuclear Science and Engineering, Department of","JASANOFF, ALAN PRADIP",61378,California Institute of Technology,"MORSTEIN, JOHANNES",2033781,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","JASANOFF, ALAN PRADIP",61378,Massachusetts Institute of Technology,"ANDERSON, DANIEL GRIFFITH",412267,0,0,0,0,0,1,0
"Nuclear Science and Engineering, Department of","JASANOFF, ALAN PRADIP",61378,Massachusetts Institute of Technology,"ANDRADE LIMA, EDUARDO",779055,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","JASANOFF, ALAN PRADIP",61378,Massachusetts Institute of Technology,"ANIKEEVA, POLINA OLEGOVNA",488093,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","JASANOFF, ALAN PRADIP",61378,Massachusetts Institute of Technology,"BAWENDI, MOUNGI G",6075,2,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","JASANOFF, ALAN PRADIP",61378,Massachusetts Institute of Technology,"CHUNG, KWANGHUN",627127,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","JASANOFF, ALAN PRADIP",61378,Massachusetts Institute of Technology,"FINK, YOEL",37997,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","JASANOFF, ALAN PRADIP",61378,Massachusetts Institute of Technology,"JOHNSON, JEREMIAH A",488073,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","JASANOFF, ALAN PRADIP",61378,Massachusetts Institute of Technology,"LANGER, ROBERT S",83112,0,0,0,0,0,1,0
"Nuclear Science and Engineering, Department of","JASANOFF, ALAN PRADIP",61378,Massachusetts Institute of Technology,"SUR, MRIGANKA",176367,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","JASANOFF, ALAN PRADIP",61378,Massachusetts Institute of Technology,"WEISS, BENJAMIN P",171439,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","JASANOFF, ALAN PRADIP",61378,"Stony Brook University, State University of New York","FRENKEL, ANATOLY",315437,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","JASANOFF, ALAN PRADIP",61378,University of Pennsylvania,"TRAUNER, DIRK",90256,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","JASANOFF, ALAN PRADIP",61378,"University of Texas at Austin, The","SESSLER, JONATHAN L",165066,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","JASANOFF, ALAN PRADIP",61378,University of Wisconsin - Madison,"HAI, AVIAD",937020,1,0,0,0,0,2,0
"Nuclear Science and Engineering, Department of","JOSSOU, ERICMOORE",1801642,Clemson University,"SUN, CHENG",1893794,3,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","JOSSOU, ERICMOORE",1801642,University of Wisconsin - Madison,"ZHANG, YONGFENG",956497,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","KEMP, RONALD S",544544,Colorado School of Mines,"DEINERT, MARK R",139304,2,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","KEMP, RONALD S",544544,Colorado School of Mines,"JENSEN, MARK P",744446,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","KEMP, RONALD S",544544,Colorado School of Mines,"SHAFER, JENIFER C",524487,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","KEMP, RONALD S",544544,Massachusetts Institute of Technology,"LI, JU",488102,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","KEMP, RONALD S",544544,Massachusetts Institute of Technology,"SHORT, MICHAEL P",544545,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","KEMP, RONALD S",544544,"University of California, Irvine","CAO, PENGHUI",836142,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","KEMP, RONALD S",544544,University of Wisconsin - Madison,"HIRST, CHARLES ARTHUR",2028425,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","LESTER, RICHARD K",152796,Massachusetts Institute of Technology,"FISHER, PETER H",142162,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","LESTER, RICHARD K",152796,Massachusetts Institute of Technology,"FRAVEL, MARIS TAYLOR",142698,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","LESTER, RICHARD K",152796,Massachusetts Institute of Technology,"HUANG, YASHENG",51003,1,0,0,0,0,0,0
