Unit,Unit Scholar,Unit Scholar ID,Collab Institution,Collab Scholar,Collab Scholar ID,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Economics, Department of","FINKELSTEIN, AMY",32612,Massachusetts Institute of Technology,"DOYLE, JOSEPH J",29237,1,0,0,0,0,0,0
"Economics, Department of","FINKELSTEIN, AMY",32612,Massachusetts Institute of Technology,"OLKEN, BENJAMIN",175961,1,0,0,0,0,0,0
"Economics, Department of","FINKELSTEIN, AMY",32612,Princeton University,"ZIDAR, OWEN M",644127,1,0,0,0,0,0,0
"Economics, Department of","FINKELSTEIN, AMY",32612,Rutgers - New Brunswick,"CANTOR, JOEL C",269386,1,0,0,0,0,0,0
"Economics, Department of","FINKELSTEIN, AMY",32612,Stanford University,"EINAV, LIRAN",281813,9,2,1,0,1,0,1
"Economics, Department of","FINKELSTEIN, AMY",32612,Stanford University,"GENTZKOW, MATTHEW A",143589,1,0,0,0,0,0,0
"Economics, Department of","FINKELSTEIN, AMY",32612,Stanford University,"MAHONEY, NEALE",597926,3,0,1,0,0,0,2
"Economics, Department of","FINKELSTEIN, AMY",32612,Stanford University,"PERSSON, PETRA",632123,1,0,0,0,0,0,0
"Economics, Department of","FINKELSTEIN, AMY",32612,"University of Chicago, The","BAICKER, KATHERINE",132119,1,0,0,0,0,0,0
"Economics, Department of","FINKELSTEIN, AMY",32612,"University of Chicago, The","NOTOWIDIGDO, MATTHEW",625821,0,0,0,0,0,0,1
"Economics, Department of","FINKELSTEIN, AMY",32612,"University of Chicago, The","ZWICK, ERIC M",644128,1,0,0,0,0,0,0
"Economics, Department of","FUDENBERG, DREW",34875,Cornell University,"KLEINBERG, JON M",235895,1,0,0,0,0,0,0
