Unit,Collab Institution,Collab Unit,Collaborators,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Biology, Department of","University of Texas Medical Branch, The","Microbiology and Immunology, Department of",2,1,0,0,0,0,0,0
"Biology, Department of","University of Texas Medical Branch, The","Neurobiology, Department of",1,1,0,0,0,0,0,0
"Biology, Department of","University of Texas Medical Branch, The","Pathology, Department of",1,1,0,0,0,0,0,0
"Biology, Department of",Thomas Jefferson University,"Biochemistry and Molecular Biology, Department of",1,1,0,0,0,0,0,0
"Biology, Department of",Thomas Jefferson University,"Pathology and Genomic Medicine, Department of",1,1,0,0,0,0,0,0
"Biology, Department of",Thomas Jefferson University,"Life Sciences, College of",3,3,0,0,0,0,0,0
"Biology, Department of",Tufts University,"Biomedical Engineering, Department of",2,7,0,0,0,0,3,0
"Biology, Department of",Tufts University,"Mathematics, Department of",1,1,0,0,0,0,0,0
"Biology, Department of",Tufts University,"Molecular Biology and Microbiology, Department of",1,1,0,0,0,0,0,0
"Biology, Department of",Tufts University,"Developmental, Molecular and Chemical Biology, Department of",1,2,0,0,0,0,0,0
"Biology, Department of",Tufts University,"Biochemical and Molecular Nutrition, Division of",1,1,0,0,0,0,0,0
"Biology, Department of",Tufts University,"Nutrition Epidemiology and Data Science, Division of",1,1,0,0,0,0,0,0
"Biology, Department of",Tulane University,"Cell and Molecular Biology, Department of",1,1,0,0,0,0,0,0
"Biology, Department of",Tulane University,"Social, Behavioral, and Population Sciences, Department of",1,1,0,0,0,0,0,0
"Biology, Department of","University of Alabama at Birmingham, The","Health Behavior, Department of",1,1,0,0,0,0,0,0
"Biology, Department of","University of Arizona, The","Cellular and Molecular Medicine, Department of",1,2,0,0,0,0,0,0
"Biology, Department of","University of Arizona, The","Natural Resources and the Environment, School of",1,1,0,0,0,0,0,0
