Unit,Collab Institution,Collab Unit,Collaborators,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Media Arts and Sciences, Program in",Northeastern University,"Physics, Department of",3,21,0,0,4,1,2,0
"Media Arts and Sciences, Program in",Northeastern University,"Communication Sciences and Disorders, Department of",1,3,0,0,1,0,0,0
"Media Arts and Sciences, Program in",Northeastern University,"Computer Sciences, Khoury College of",9,5,0,1,6,0,1,0
"Media Arts and Sciences, Program in",Northeastern University,"Public Policy and Urban Affairs, School of",1,0,0,0,1,0,0,0
"Media Arts and Sciences, Program in",Northeastern University,"Physical Therapy, Movement and Rehabilitation Sciences, Department of",1,1,0,0,2,0,0,0
"Media Arts and Sciences, Program in",Northern Illinois University,"Educational Technology, Research and Assessment, Department of",1,0,0,0,1,0,0,0
"Media Arts and Sciences, Program in",Northwestern University,"Education and Social Policy, School of",1,0,0,0,1,0,0,0
"Media Arts and Sciences, Program in",Northwestern University,"Management and Organizations, Department of",3,8,0,0,2,0,0,0
"Media Arts and Sciences, Program in",Northwestern University,"Chemical and Biological Engineering, Department of",1,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in",Northwestern University,"Materials Science and Engineering, Department of",1,1,0,0,0,0,2,0
"Media Arts and Sciences, Program in",Northwestern University,"Mechanical Engineering, Department of",1,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in",Northwestern University,"Cell and Developmental Biology, Department of",1,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in",Northwestern University,"Communication Studies, Department of",1,0,0,0,1,0,0,0
"Media Arts and Sciences, Program in",Northwestern University,"Medical Social Sciences, Department of",1,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in",Oakland University,"Sociology, Anthropology, Social Work and Criminal Justice, Department of",1,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","Ohio State University, The","Linguistics, Department of",1,0,0,0,1,0,0,0
