Unit,Collab Institution,Collab Unit,Collaborators,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Materials Science and Engineering, Department of",Northeastern University,"Art + Design, Department of",1,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of",Northeastern University,"Chemistry and Chemical Biology, Department of",2,2,0,0,0,0,0,0
"Materials Science and Engineering, Department of",Northeastern University,"Civil and Environmental Engineering, Department of",1,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of",Northeastern University,"Electrical and Computer Engineering, Department of",1,0,0,0,2,0,0,0
"Materials Science and Engineering, Department of",Northeastern University,"Mechanical and Industrial Engineering, Department of",2,1,0,0,0,0,2,0
"Materials Science and Engineering, Department of",Northeastern University,"Physics, Department of",1,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of",Northeastern University,"Computer Sciences, Khoury College of",1,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of",University of Massachusetts Lowell,"Chemical Engineering, Department of",1,4,0,0,0,0,0,0
"Materials Science and Engineering, Department of",University of Massachusetts Lowell,"Electrical and Computer Engineering, Department of",1,13,0,0,11,0,1,0
"Materials Science and Engineering, Department of",Harvard University,"Biostatistics, Department of",1,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of",Harvard University,"Chemistry and Chemical Biology, Department of",3,6,0,0,0,0,0,0
"Materials Science and Engineering, Department of",Harvard University,"Physics, Department of",2,3,0,0,0,0,0,0
"Materials Science and Engineering, Department of",Harvard University,"Statistics, Department of",1,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of",Harvard University,"Stem Cell and Regenerative Biology, Department of",1,0,0,0,0,0,1,0
"Materials Science and Engineering, Department of",Harvard University,"Systems Biology, Department of",3,4,0,0,1,0,1,0
"Materials Science and Engineering, Department of",Harvard University,Materials Science and Mechanical Engineering Area,3,4,0,0,0,0,0,0
"Materials Science and Engineering, Department of",Harvard University,Electrical Engineering Area,1,2,0,0,0,0,0,0
"Materials Science and Engineering, Department of",Harvard University,Bioengineering Area,3,3,0,0,0,0,0,0
"Materials Science and Engineering, Department of",Harvard University,Applied Physics Area,3,4,0,0,2,0,0,0
"Materials Science and Engineering, Department of",Harvard University,Applied Mathematics Area,1,2,0,0,0,0,0,0
"Materials Science and Engineering, Department of",Missouri University of Science and Technology,"Materials Science and Engineering, Department of",1,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of",Missouri University of Science and Technology,"Mechanical and Aerospace Engineering, Department of",1,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of",University of Oregon,"Chemistry and Biochemistry, Department of",1,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of",Stanford University,"Applied Physics, Department of",1,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of",Stanford University,"Bioengineering, Department of",2,0,0,0,0,0,3,0
"Materials Science and Engineering, Department of",Stanford University,"Chemical Engineering, Department of",1,1,0,0,0,0,0,0
