Unit,Unit Scholar,Unit Scholar ID,Collab Institution,Collab Scholar,Collab Scholar ID,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Civil and Environmental Engineering, Department of","CORDERO SANCHEZ, OTTO X",789734,Cornell University,"BUCKLEY, DANIEL H",298946,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","CORDERO SANCHEZ, OTTO X",789734,Cornell University,"WIEDMANN, MARTIN",236947,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","CORDERO SANCHEZ, OTTO X",789734,Massachusetts Institute of Technology,"CHISHOLM, SALLIE W",20948,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","CORDERO SANCHEZ, OTTO X",789734,Massachusetts Institute of Technology,"FOURNIER, GREGORY P",779073,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","CORDERO SANCHEZ, OTTO X",789734,Massachusetts Institute of Technology,"KUJAWINSKI, ELIZABETH",288370,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","CORDERO SANCHEZ, OTTO X",789734,Massachusetts Institute of Technology,"SAAVEDRA SANCHEZ, SERGUEI",825731,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","CORDERO SANCHEZ, OTTO X",789734,Princeton University,"LEVIN, SIMON A",246282,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","CORDERO SANCHEZ, OTTO X",789734,Princeton University,"PRINGLE, ROBERT MITCHELL",543076,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","CORDERO SANCHEZ, OTTO X",789734,Stanford University,"FUKAMI, TADASHI",771231,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","CORDERO SANCHEZ, OTTO X",789734,"University of California, San Diego","HWA, TERENCE T",206097,3,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","CORDERO SANCHEZ, OTTO X",789734,"University of California, Santa Barbara","O'MALLEY, MICHELLE A",427652,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","CORDERO SANCHEZ, OTTO X",789734,"University of California, Santa Barbara","VALENTINE, DAVID L",246766,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","CORDERO SANCHEZ, OTTO X",789734,"University of California, Santa Barbara","WILBANKS, ELIZABETH G",806336,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","CORDERO SANCHEZ, OTTO X",789734,University of Central Florida,"ALMAGRO-MORENO, SALVADOR",853688,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","CORDERO SANCHEZ, OTTO X",789734,"University of Chicago, The","WALDBAUER, JACOB R",525614,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","CORDERO SANCHEZ, OTTO X",789734,University of Florida,"JUTLA, ANTARPREET SINGH",581346,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","CORDERO SANCHEZ, OTTO X",789734,University of Southern California,"LEVINE, NAOMI M",743852,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","CORDERO SANCHEZ, OTTO X",789734,University of Southern California,"SCHWARTZMAN, JULIA A",837120,9,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","CORDERO SANCHEZ, OTTO X",789734,Virginia Polytechnic Institute and State University,"LIAO, JINGQIU",1726379,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","CORDERO SANCHEZ, OTTO X",789734,Washington University in St. Louis,"TIKHONOV, MIKHAIL",880469,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","DES MARAIS, DAVID LEE",825730,Bryn Mawr College,"MOZDZER, THOMAS",1825461,1,0,0,0,0,0,0
