Unit,Unit Scholar,Unit Scholar ID,Collab Unit,Collab Scholar,Collab Scholar ID,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Institute for Data, Systems, and Society (IDSS)","OZDAGLAR, ASUMAN E",159339,"Institute for Data, Systems, and Society (IDSS)","PARRILO, PABLO A",115030,2,0,0,0,0,0,0
"Institute for Data, Systems, and Society (IDSS)","RAHMANDAD, HAZHIR",161522,"Management, Sloan School of","KELLY, ERIN L",476846,1,0,0,0,0,0,0
"Institute for Data, Systems, and Society (IDSS)","RAHMANDAD, HAZHIR",161522,"Brain and Cognitive Sciences, Department of","PRELEC, DRAZEN",161067,1,0,0,0,0,0,0
"Institute for Data, Systems, and Society (IDSS)","RAHMANDAD, HAZHIR",161522,"Institute for Data, Systems, and Society (IDSS)","STERMAN, JOHN",87196,2,0,0,0,0,0,0
"Institute for Data, Systems, and Society (IDSS)","RAHMANDAD, HAZHIR",161522,"Management, Sloan School of","WILMERS, NATHAN ERIC",845320,1,0,0,0,0,0,0
"Institute for Data, Systems, and Society (IDSS)","RIGOBON, ROBERTO",162469,"Institute for Data, Systems, and Society (IDSS)","DAHLEH, MUNTHER A",26320,0,0,1,0,0,0,0
"Institute for Data, Systems, and Society (IDSS)","RIGOBON, ROBERTO",162469,"Institute for Data, Systems, and Society (IDSS)","LO, ANDREW W",62691,1,0,0,0,0,0,0
"Institute for Data, Systems, and Society (IDSS)","WELSCH, ROY E",171547,"Institute for Data, Systems, and Society (IDSS)","FINKELSTEIN, STAN NEIL",370156,3,0,0,0,0,0,0
"Institute for Data, Systems, and Society (IDSS)","WELSCH, ROY E",171547,"Electrical Engineering and Computer Sciences, Department of","KONG, JING",151147,1,0,0,0,0,0,0
"Institute for Data, Systems, and Society (IDSS)","WELSCH, ROY E",171547,"Mechanical Engineering, Department of","WANG, EVELYN",112673,1,0,0,0,0,0,0
"Institute for Data, Systems, and Society (IDSS)","WORNELL, GREGORY W",172613,"Electrical Engineering and Computer Sciences, Department of","DURAND, FREDERIC",28679,1,0,0,2,0,1,0
